id_igre,ime,konzola,ocena,tezavnost,dolzina,povezava
195494,Hey! Pikmin,116,3.51,2.66,16.96,/3ds/195494-hey-pikmin
564027,Shinobi,2,3.51,3.98,4.99,/arcade/564027-shinobi
944982,The Incredible Hulk,111,3.51,2.83,19.43,/xbox360/944982-the-incredible-hulk
605254,Ratchet & Clank: All 4 One,113,3.51,2.65,21.61,/ps3/605254-ratchet-and-clank-all-4-one
189590,Borderlands 3,121,3.51,2.99,46.65,/xboxone/189590-borderlands-3
196844,Bushido Blade,78,3.51,3.27,13.26,/ps/196844-bushido-blade
584875,Mario Bros.,6,3.51,2.84,19.08,/atari2600/584875-mario-bros
582683,Metal Slug Advance,91,3.51,3.87,10.95,/gba/582683-metal-slug-advance
929409,Pokemon Ranger,108,3.51,3.00,27.19,/ds/929409-pokemon-ranger
197123,Die Hard Trilogy,78,3.51,3.45,24.48,/ps/197123-die-hard-trilogy
707263,Deadpool,19,3.51,2.94,12.96,/pc/707263-deadpool
588867,WWF Raw,63,3.51,2.83,14.23,/snes/588867-wwf-raw
675757,Total War: Rome II,19,3.51,3.06,61.15,/pc/675757-total-war-rome-ii
623294,Sonic the Hedgehog 4: Episode II,111,3.51,2.92,12.34,/xbox360/623294-sonic-the-hedgehog-4-episode-ii
944930,Champions Online,19,3.51,2.78,76.21,/pc/944930-champions-online
929131,Ghost Rider,94,3.51,2.86,22.34,/ps2/929131-ghost-rider
930063,Brothers in Arms: Hell's Highway,113,3.51,3.31,20.63,/ps3/930063-brothers-in-arms-hells-highway
944613,Perfect World International,19,3.51,3.19,73.13,/pc/944613-perfect-world-international
562388,The Lord of the Rings: The Two Towers,99,3.51,3.14,16.11,/gamecube/562388-the-lord-of-the-rings-the-two-towers
183792,Vampyr,120,3.51,3.19,33.63,/ps4/183792-vampyr
920920,Gothic 3,19,3.51,3.06,60.19,/pc/920920-gothic-3
563498,Sonic the Hedgehog Chaos,49,3.51,2.69,5.82,/sms/563498-sonic-the-hedgehog-chaos
914845,Dragon Ball Z: Budokai,99,3.51,2.98,23.41,/gamecube/914845-dragon-ball-z-budokai
930069,Bomberman Ultra,113,3.51,2.83,12.60,/ps3/930069-bomberman-ultra
929986,Samurai Warriors: State of War,109,3.51,3.09,36.52,/psp/929986-samurai-warriors-state-of-war
688277,Ikachan,116,3.50,2.11,7.11,/3ds/688277-ikachan
552892,Postal 2,19,3.50,2.99,18.80,/pc/552892-postal-2
974378,Dynasty Warriors: Strikeforce,113,3.50,3.23,54.00,/ps3/974378-dynasty-warriors-strikeforce
920237,Brothers in Arms: Road to Hill 30,19,3.50,3.37,14.51,/pc/920237-brothers-in-arms-road-to-hill-30
168599,Mass Effect: Andromeda,121,3.50,2.81,62.99,/xboxone/168599-mass-effect-andromeda
589451,The Sims,99,3.50,2.67,44.71,/gamecube/589451-the-sims
619946,Galaga Legions DX,113,3.50,3.07,4.22,/ps3/619946-galaga-legions-dx
952858,Ninja Blade,111,3.50,3.22,14.95,/xbox360/952858-ninja-blade
730734,The Long Dark,19,3.50,3.86,40.42,/pc/730734-the-long-dark
935640,PaRappa the Rapper,109,3.50,3.28,7.37,/psp/935640-parappa-the-rapper
928817,Medal of Honor: Airborne,113,3.50,3.15,13.97,/ps3/928817-medal-of-honor-airborne
545183,James Bond 007: Agent Under Fire,99,3.50,3.01,17.79,/gamecube/545183-james-bond-007-agent-under-fire
199298,Wild 9,78,3.50,3.32,16.78,/ps/199298-wild-9
199097,Disney/Pixar Toy Story 2: Buzz Lightyear to the Rescue,84,3.50,2.89,20.26,/n64/199097-disney-pixar-toy-story-2-buzz-lightyear-to-the-rescue
710566,Flipnote Studio 3D,116,3.50,2.46,19.89,/3ds/710566-flipnote-studio-3d
716481,Need for Speed: Rivals,120,3.50,3.07,31.75,/ps4/716481-need-for-speed-rivals
995050,F.E.A.R. 3,113,3.50,3.02,15.36,/ps3/995050-fear-3
938343,Madden NFL 08,111,3.50,2.51,26.39,/xbox360/938343-madden-nfl-08
182632,Gran Turismo Sport,120,3.50,3.13,62.05,/ps4/182632-gran-turismo-sport
772634,Assassin's Creed Unity,121,3.50,3.10,43.90,/xboxone/772634-assassins-creed-unity
995177,Hyperdimension Neptunia,113,3.50,2.83,50.97,/ps3/995177-hyperdimension-neptunia
935675,flOw,113,3.50,2.43,5.33,/ps3/935675-flow
680024,Remember Me,19,3.50,2.87,14.60,/pc/680024-remember-me
937101,Izuna: Legend of the Unemployed Ninja,108,3.50,3.71,25.45,/ds/937101-izuna-legend-of-the-unemployed-ninja
551908,Mortal Kombat: Deadly Alliance,99,3.50,3.29,21.06,/gamecube/551908-mortal-kombat-deadly-alliance
369876,Kirby Tilt 'n' Tumble,57,3.50,3.41,12.36,/gbc/369876-kirby-tilt-n-tumble
241029,Gears 5,121,3.50,2.95,28.10,/xboxone/241029-gears-5
628145,Need for Speed: The Run,19,3.50,2.95,20.92,/pc/628145-need-for-speed-the-run
198428,Ready 2 Rumble Boxing,67,3.50,2.96,18.07,/dreamcast/198428-ready-2-rumble-boxing
177635,Gauntlet: Slayer Edition,120,3.50,3.33,21.48,/ps4/177635-gauntlet-slayer-edition
924872,Cold Fear,94,3.50,3.25,17.33,/ps2/924872-cold-fear
197432,Gauntlet Legends,78,3.50,2.92,38.20,/ps/197432-gauntlet-legends
924066,LEGO Star Wars: The Video Game,91,3.50,2.63,17.51,/gba/924066-lego-star-wars-the-video-game
563353,Valis,54,3.50,3.06,6.59,/genesis/563353-valis
638716,3D Classics: TwinBee,116,3.50,3.55,5.14,/3ds/638716-3d-classics-twinbee
564352,Bomberman GB,59,3.50,3.12,11.73,/gameboy/564352-bomberman-gb
192039,Sim Theme Park,19,3.50,2.71,27.21,/pc/192039-sim-theme-park
924449,Dirge of Cerberus: Final Fantasy VII,94,3.50,3.07,25.74,/ps2/924449-dirge-of-cerberus-final-fantasy-vii
944315,Dragon Ball Z: Burst Limit,113,3.50,2.80,16.89,/ps3/944315-dragon-ball-z-burst-limit
476762,Clock Tower 3,94,3.50,3.40,13.33,/ps2/476762-clock-tower-3
932979,Dragon Quest Swords: The Masked Queen and the Tower of Mirrors,114,3.50,2.99,28.42,/wii/932979-dragon-quest-swords-the-masked-queen-and-the-tower-of
197064,Dead or Alive,78,3.50,3.14,17.88,/ps/197064-dead-or-alive
939804,Need for Speed ProStreet,94,3.50,3.05,33.15,/ps2/939804-need-for-speed-prostreet
942067,S.T.A.L.K.E.R.: Clear Sky,19,3.50,3.45,27.28,/pc/942067-stalker-clear-sky
584689,Donkey Kong,6,3.50,2.94,4.54,/atari2600/584689-donkey-kong
197712,Kessen,94,3.50,3.21,35.20,/ps2/197712-kessen
988580,ModNation Racers,109,3.50,2.89,22.57,/psp/988580-modnation-racers
805613,Star Fox Zero,118,3.50,3.68,19.49,/wii-u/805613-star-fox-zero
472310,Blood Omen 2,94,3.50,3.00,19.53,/ps2/472310-blood-omen-2
730735,Assassin's Creed Liberation HD,113,3.50,2.81,22.96,/ps3/730735-assassins-creed-liberation-hd
563472,Uninvited,41,3.50,3.61,8.59,/nes/563472-uninvited
195920,Super Mario Run,106,3.50,2.91,26.44,/android/195920-super-mario-run
656680,Realm of the Mad God,19,3.50,3.86,56.32,/pc/656680-realm-of-the-mad-god
885104,Just Cause 3,19,3.50,2.74,45.26,/pc/885104-just-cause-3
584598,Breakout,6,3.50,3.26,6.34,/atari2600/584598-breakout
925304,The Suffering: Ties That Bind,94,3.50,3.24,15.39,/ps2/925304-the-suffering-ties-that-bind
516505,Kameo: Elements of Power,111,3.50,2.81,19.27,/xbox360/516505-kameo-elements-of-power
914739,Cold Winter,94,3.50,2.97,14.89,/ps2/914739-cold-winter
949626,Mystery Case Files: MillionHeir,108,3.50,2.39,15.36,/ds/949626-mystery-case-files-millionheir
926937,Prince of Persia Revelations,109,3.50,3.49,16.67,/psp/926937-prince-of-persia-revelations
960296,WWE SmackDown vs. Raw 2010,109,3.50,2.73,25.97,/psp/960296-wwe-smackdown-vs-raw-2010
930860,Zuma Deluxe,111,3.50,3.67,6.57,/xbox360/930860-zuma-deluxe
981416,Samorost 2,19,3.50,2.62,1.96,/pc/981416-samorost-2
480910,Star Wars: Racer Revenge,94,3.50,3.13,14.26,/ps2/480910-star-wars-racer-revenge
718935,Destiny of Spirits,117,3.50,2.95,80.00+,/vita/718935-destiny-of-spirits
616362,Nidhogg,19,3.50,3.49,5.07,/pc/616362-nidhogg
168637,Trackmania Turbo,120,3.50,3.85,44.52,/ps4/168637-trackmania-turbo
920583,The SpongeBob SquarePants Movie,99,3.50,2.98,20.00,/gamecube/920583-the-spongebob-squarepants-movie
157369,ARK: Survival Evolved,19,3.50,3.87,76.76,/pc/157369-ark-survival-evolved
997882,Back to the Future: The Game - Episode I: It's About Time,19,3.50,2.28,3.65,/pc/997882-back-to-the-future-the-game-episode-i-its-about-time
944401,Far Cry 2,113,3.49,3.32,38.58,/ps3/944401-far-cry-2
938801,WWE SmackDown vs. Raw 2008,111,3.49,2.65,30.42,/xbox360/938801-wwe-smackdown-vs-raw-2008
209374,Dead by Daylight,120,3.49,3.46,70.11,/ps4/209374-dead-by-daylight
476119,Crazy Taxi,94,3.49,3.00,15.28,/ps2/476119-crazy-taxi
588056,Double Dragon,49,3.49,3.28,8.30,/sms/588056-double-dragon
178144,Fallout Shelter,106,3.49,2.82,51.69,/android/178144-fallout-shelter
610682,Medal of Honor Frontline,113,3.49,3.36,15.24,/ps3/610682-medal-of-honor-frontline
927504,Age of Conan: Hyborian Adventures,19,3.49,3.07,69.32,/pc/927504-age-of-conan-hyborian-adventures
960554,Metroid: Other M,114,3.49,2.95,17.36,/wii/960554-metroid-other-m
939417,The Simpsons Game,113,3.49,2.77,19.15,/ps3/939417-the-simpsons-game
682608,Payday 2,113,3.49,3.27,51.44,/ps3/682608-payday-2
205487,GreedFall,120,3.49,2.98,50.65,/ps4/205487-greedfall
562826,Clockwork Knight,76,3.49,2.81,6.55,/saturn/562826-clockwork-knight
997829,Pilotwings Resort,116,3.49,2.83,15.49,/3ds/997829-pilotwings-resort
984946,Armored Core V,111,3.49,3.44,38.58,/xbox360/984946-armored-core-v
709765,Poker Night 2,19,3.49,2.90,11.91,/pc/709765-poker-night-2
561476,Breath of Fire: Dragon Quarter,94,3.49,3.81,43.99,/ps2/561476-breath-of-fire-dragon-quarter
929578,Taito Legends,94,3.49,3.10,25.90,/ps2/929578-taito-legends
197206,Echo Night,78,3.49,3.14,13.10,/ps/197206-echo-night
562694,Minesweeper,19,3.49,3.24,16.05,/pc/562694-minesweeper
958076,Aliens vs. Predator,111,3.49,3.15,18.67,/xbox360/958076-aliens-vs-predator
862488,Assassin's Creed Rogue,19,3.49,2.70,24.92,/pc/862488-assassins-creed-rogue
954330,AC/DC Live: Rock Band Track Pack,111,3.49,3.00,6.04,/xbox360/954330-ac-dc-live-rock-band-track-pack
995075,Yu-Gi-Oh! 5D's Decade Duels,111,3.49,3.47,24.67,/xbox360/995075-yu-gi-oh-5ds-decade-duels
999533,Street Fighter X Tekken,113,3.49,3.18,23.20,/ps3/999533-street-fighter-x-tekken
587179,Castlevania II: Simon's Quest,41,3.49,3.59,13.20,/nes/587179-castlevania-ii-simons-quest
934027,Chaos Wars,94,3.49,3.15,55.20,/ps2/934027-chaos-wars
944163,Two Worlds II,111,3.49,2.99,42.67,/xbox360/944163-two-worlds-ii
951867,Cursed Mountain,114,3.49,3.17,14.04,/wii/951867-cursed-mountain
918651,Naruto: Ultimate Ninja,94,3.49,2.88,22.28,/ps2/918651-naruto-ultimate-ninja
914713,Sonic Heroes,98,3.49,2.97,30.66,/xbox/914713-sonic-heroes
929603,Untold Legends: The Warrior's Code,109,3.49,2.91,29.86,/psp/929603-untold-legends-the-warriors-code
919261,Call of Duty: Finest Hour,94,3.49,3.39,15.70,/ps2/919261-call-of-duty-finest-hour
197684,Jet Moto,78,3.49,3.36,11.57,/ps/197684-jet-moto
611185,Back to the Future: The Game - Episode I: It's About Time,113,3.49,2.18,3.89,/ps3/611185-back-to-the-future-the-game-episode-i-its-about-time
917852,Dog's Life,94,3.49,2.23,17.45,/ps2/917852-dogs-life
564724,Duke Nukem,19,3.49,3.16,11.51,/pc/564724-duke-nukem
619505,CRUSH3D,116,3.49,3.67,24.31,/3ds/619505-crush3d
533806,Counter-Strike: Condition Zero,19,3.49,3.16,37.00,/pc/533806-counter-strike-condition-zero
168657,Shenmue III,120,3.49,2.83,36.37,/ps4/168657-shenmue-iii
938803,WWE SmackDown vs. Raw 2008,113,3.49,2.60,34.69,/ps3/938803-wwe-smackdown-vs-raw-2008
941818,Thrillville: Off the Rails,94,3.49,2.55,26.00,/ps2/941818-thrillville-off-the-rails
941430,"Warhammer 40,000: Squad Command",109,3.49,3.39,16.03,/psp/941430-warhammer-40000-squad-command
990995,Test Drive Unlimited 2,111,3.49,2.83,48.33,/xbox360/990995-test-drive-unlimited-2
